"FL_DATE","AIRLINE_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-05-01,21171,"SFO","San Francisco, CA","CA","PDX","Portland, OR","OR","1541",6.00,0.00,"1723",12.00,0.00,0.00,"",0.00,84.00,1.00,550.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","IAD","Washington, DC","VA","1019",39.00,1.00,"1823",34.00,1.00,0.00,"",0.00,271.00,1.00,2419.00,0.00,0.00,34.00,0.00,0.00,
2017-05-01,21171,"SFO","San Francisco, CA","CA","DEN","Denver, CO","CO","0721",0.00,0.00,"1048",0.00,0.00,0.00,"",0.00,118.00,1.00,967.00,,,,,,
2017-05-01,21171,"DEN","Denver, CO","CO","SFO","San Francisco, CA","CA","0707",7.00,0.00,"0838",0.00,0.00,0.00,"",0.00,132.00,1.00,967.00,,,,,,
2017-05-01,21171,"DEN","Denver, CO","CO","SFO","San Francisco, CA","CA","1135",0.00,0.00,"1312",0.00,0.00,0.00,"",0.00,134.00,1.00,967.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","DEN","Denver, CO","CO","1306",6.00,0.00,"1631",2.00,0.00,0.00,"",0.00,119.00,1.00,967.00,,,,,,
2017-05-01,21171,"DEN","Denver, CO","CO","SFO","San Francisco, CA","CA","1727",12.00,0.00,"1855",0.00,0.00,0.00,"",0.00,132.00,1.00,967.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","DEN","Denver, CO","CO","1845",0.00,0.00,"2200",0.00,0.00,0.00,"",0.00,116.00,1.00,967.00,,,,,,
2017-05-01,21171,"DAL","Dallas, TX","TX","LAX","Los Angeles, CA","CA","0744",0.00,0.00,"0901",0.00,0.00,0.00,"",0.00,174.00,1.00,1246.00,,,,,,
2017-05-01,21171,"DAL","Dallas, TX","TX","DCA","Washington, DC","VA","1517",77.00,1.00,"1926",95.00,1.00,0.00,"",0.00,170.00,1.00,1184.00,0.00,0.00,95.00,0.00,0.00,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","DAL","Dallas, TX","TX","0756",0.00,0.00,"1245",0.00,0.00,0.00,"",0.00,154.00,1.00,1246.00,,,,,,
2017-05-01,21171,"DAL","Dallas, TX","TX","DCA","Washington, DC","VA","1738",0.00,0.00,"2135",10.00,0.00,0.00,"",0.00,157.00,1.00,1184.00,,,,,,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","DAL","Dallas, TX","TX","1149",0.00,0.00,"1644",0.00,0.00,0.00,"",0.00,159.00,1.00,1246.00,,,,,,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","DAL","Dallas, TX","TX","1715",0.00,0.00,"2209",0.00,0.00,0.00,"",0.00,154.00,1.00,1246.00,,,,,,
2017-05-01,21171,"DAL","Dallas, TX","TX","LAX","Los Angeles, CA","CA","1451",6.00,0.00,"1615",9.00,0.00,0.00,"",0.00,167.00,1.00,1246.00,,,,,,
2017-05-01,21171,"DCA","Washington, DC","VA","DAL","Dallas, TX","TX","1132",0.00,0.00,"1358",0.00,0.00,0.00,"",0.00,176.00,1.00,1184.00,,,,,,
2017-05-01,21171,"DAL","Dallas, TX","TX","LAX","Los Angeles, CA","CA","1728",0.00,0.00,"1839",0.00,0.00,0.00,"",0.00,173.00,1.00,1246.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAS","Las Vegas, NV","NV","1134",0.00,0.00,"1310",6.00,0.00,0.00,"",0.00,67.00,1.00,414.00,,,,,,
2017-05-01,21171,"LAS","Las Vegas, NV","NV","SFO","San Francisco, CA","CA","0653",0.00,0.00,"0816",0.00,0.00,0.00,"",0.00,66.00,1.00,414.00,,,,,,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","SFO","San Francisco, CA","CA","1148",33.00,1.00,"1305",30.00,1.00,0.00,"",0.00,53.00,1.00,337.00,0.00,0.00,0.00,0.00,30.00,
2017-05-01,21171,"IAD","Washington, DC","VA","LAX","Los Angeles, CA","CA","0850",0.00,0.00,"1115",0.00,0.00,0.00,"",0.00,299.00,1.00,2288.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAS","Las Vegas, NV","NV","",,,"",,,1.00,"C",0.00,,1.00,414.00,,,,,,
2017-05-01,21171,"LAS","Las Vegas, NV","NV","SFO","San Francisco, CA","CA","",,,"",,,1.00,"C",0.00,,1.00,414.00,,,,,,
2017-05-01,21171,"LAS","Las Vegas, NV","NV","SFO","San Francisco, CA","CA","1358",8.00,0.00,"1529",9.00,0.00,0.00,"",0.00,67.00,1.00,414.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAS","Las Vegas, NV","NV","1306",36.00,1.00,"1434",34.00,1.00,0.00,"",0.00,68.00,1.00,414.00,34.00,0.00,0.00,0.00,0.00,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAS","Las Vegas, NV","NV","1532",122.00,1.00,"1713",133.00,1.00,0.00,"",0.00,63.00,1.00,414.00,0.00,0.00,11.00,94.00,28.00,
2017-05-01,21171,"LAS","Las Vegas, NV","NV","SFO","San Francisco, CA","CA","1535",45.00,1.00,"1703",43.00,1.00,0.00,"",0.00,67.00,1.00,414.00,15.00,0.00,0.00,0.00,28.00,
2017-05-01,21171,"SFO","San Francisco, CA","CA","IAD","Washington, DC","VA","1441",1.00,0.00,"2244",0.00,0.00,0.00,"",0.00,274.00,1.00,2419.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAS","Las Vegas, NV","NV","1651",46.00,1.00,"1811",34.00,1.00,0.00,"",0.00,61.00,1.00,414.00,0.00,0.00,0.00,0.00,34.00,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAS","Las Vegas, NV","NV","1918",0.00,0.00,"2055",1.00,0.00,0.00,"",0.00,66.00,1.00,414.00,,,,,,
2017-05-01,21171,"LAS","Las Vegas, NV","NV","SFO","San Francisco, CA","CA","1904",41.00,1.00,"2033",33.00,1.00,0.00,"",0.00,67.00,1.00,414.00,6.00,0.00,0.00,0.00,27.00,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","",,,"",,,1.00,"C",0.00,,1.00,337.00,,,,,,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","SFO","San Francisco, CA","CA","1748",78.00,1.00,"1859",76.00,1.00,0.00,"",0.00,54.00,1.00,337.00,0.00,0.00,0.00,0.00,76.00,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","SFO","San Francisco, CA","CA","0653",0.00,0.00,"0808",0.00,0.00,0.00,"",0.00,55.00,1.00,337.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","1217",27.00,1.00,"1336",26.00,1.00,0.00,"",0.00,55.00,1.00,337.00,0.00,0.00,26.00,0.00,0.00,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","SFO","San Francisco, CA","CA","0958",0.00,0.00,"1112",0.00,0.00,0.00,"",0.00,57.00,1.00,337.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","1517",57.00,1.00,"1709",85.00,1.00,0.00,"",0.00,57.00,1.00,337.00,57.00,0.00,28.00,0.00,0.00,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","SFO","San Francisco, CA","CA","1420",20.00,1.00,"1558",44.00,1.00,0.00,"",0.00,53.00,1.00,337.00,24.00,0.00,0.00,0.00,20.00,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","1620",0.00,0.00,"1731",0.00,0.00,0.00,"",0.00,53.00,1.00,337.00,,,,,,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","SFO","San Francisco, CA","CA","1217",0.00,0.00,"1326",0.00,0.00,0.00,"",0.00,54.00,1.00,337.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","1856",66.00,1.00,"2020",70.00,1.00,0.00,"",0.00,57.00,1.00,337.00,0.00,0.00,4.00,0.00,66.00,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","2018",98.00,1.00,"2138",88.00,1.00,0.00,"",0.00,54.00,1.00,337.00,0.00,0.00,0.00,0.00,88.00,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","SFO","San Francisco, CA","CA","1826",0.00,0.00,"1940",0.00,0.00,0.00,"",0.00,56.00,1.00,337.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","1935",0.00,0.00,"2114",4.00,0.00,0.00,"",0.00,58.00,1.00,337.00,,,,,,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","SFO","San Francisco, CA","CA","2104",69.00,1.00,"2216",59.00,1.00,0.00,"",0.00,53.00,1.00,337.00,0.00,0.00,0.00,0.00,59.00,
2017-05-01,21171,"LAX","Los Angeles, CA","CA","SFO","San Francisco, CA","CA","2221",69.00,1.00,"2338",69.00,1.00,0.00,"",0.00,58.00,1.00,337.00,0.00,0.00,0.00,0.00,69.00,
2017-05-01,21171,"PDX","Portland, OR","OR","SFO","San Francisco, CA","CA","1758",0.00,0.00,"1937",0.00,0.00,0.00,"",0.00,82.00,1.00,550.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","2140",53.00,1.00,"2257",43.00,1.00,0.00,"",0.00,57.00,1.00,337.00,0.00,0.00,0.00,0.00,43.00,
2017-05-01,21171,"SFO","San Francisco, CA","CA","SAN","San Diego, CA","CA","",,,"",,,1.00,"C",0.00,,1.00,447.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","SAN","San Diego, CA","CA","0953",0.00,0.00,"1116",0.00,0.00,0.00,"",0.00,67.00,1.00,447.00,,,,,,
2017-05-01,21171,"SAN","San Diego, CA","CA","SFO","San Francisco, CA","CA","",,,"",,,1.00,"C",0.00,,1.00,447.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","SAN","San Diego, CA","CA","1205",0.00,0.00,"1337",6.00,0.00,0.00,"",0.00,67.00,1.00,447.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","SAN","San Diego, CA","CA","1508",3.00,0.00,"1630",0.00,0.00,0.00,"",0.00,69.00,1.00,447.00,,,,,,
2017-05-01,21171,"SAN","San Diego, CA","CA","SFO","San Francisco, CA","CA","1425",5.00,0.00,"1557",12.00,0.00,0.00,"",0.00,66.00,1.00,447.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","SAN","San Diego, CA","CA","1745",25.00,1.00,"1924",39.00,1.00,0.00,"",0.00,68.00,1.00,447.00,0.00,0.00,14.00,0.00,25.00,
2017-05-01,21171,"SAN","San Diego, CA","CA","SFO","San Francisco, CA","CA","1714",0.00,0.00,"1844",0.00,0.00,0.00,"",0.00,66.00,1.00,447.00,,,,,,
2017-05-01,21171,"SFO","San Francisco, CA","CA","SAN","San Diego, CA","CA","2110",20.00,1.00,"2228",11.00,0.00,0.00,"",0.00,65.00,1.00,447.00,,,,,,
2017-05-01,21171,"SAN","San Diego, CA","CA","SFO","San Francisco, CA","CA","1955",12.00,0.00,"2125",10.00,0.00,0.00,"",0.00,68.00,1.00,447.00,,,,,,
2017-05-01,21171,"IAD","Washington, DC","VA","LAX","Los Angeles, CA","CA","1815",50.00,1.00,"2056",36.00,1.00,0.00,"",0.00,313.00,1.00,2288.00,0.00,0.00,3.00,0.00,33.00,
2017-05-01,19977,"ORD","Chicago, IL","IL","SNA","Santa Ana, CA","CA","0958",0.00,0.00,"1209",0.00,0.00,0.00,"",0.00,228.00,1.00,1726.00,,,,,,
2017-05-01,19977,"SNA","Santa Ana, CA","CA","IAH","Houston, TX","TX","1306",0.00,0.00,"1811",0.00,0.00,0.00,"",0.00,166.00,1.00,1346.00,,,,,,
2017-05-01,19977,"IAD","Washington, DC","VA","SEA","Seattle, WA","WA","1751",0.00,0.00,"2032",0.00,0.00,0.00,"",0.00,302.00,1.00,2306.00,,,,,,
2017-05-01,19977,"IAH","Houston, TX","TX","MEM","Memphis, TN","TN","1927",0.00,0.00,"2053",0.00,0.00,0.00,"",0.00,64.00,1.00,468.00,,,,,,
2017-05-01,19977,"HNL","Honolulu, HI","HI","EWR","Newark, NJ","NJ","1450",10.00,0.00,"0626",6.00,0.00,0.00,"",0.00,545.00,1.00,4962.00,,,,,,
2017-05-01,19977,"CLE","Cleveland, OH","OH","FLL","Fort Lauderdale, FL","FL","0739",0.00,0.00,"1023",0.00,0.00,0.00,"",0.00,151.00,1.00,1062.00,,,,,,
2017-05-01,19977,"AVL","Asheville, NC","NC","EWR","Newark, NJ","NJ","1949",104.00,1.00,"2135",96.00,1.00,0.00,"",0.00,76.00,1.00,583.00,0.00,0.00,54.00,0.00,42.00,
2017-05-01,19977,"DEN","Denver, CO","CO","IAH","Houston, TX","TX","0554",0.00,0.00,"0909",0.00,0.00,0.00,"",0.00,103.00,1.00,862.00,,,,,,
2017-05-01,19977,"IAH","Houston, TX","TX","IAD","Washington, DC","VA","1150",0.00,0.00,"1529",0.00,0.00,0.00,"",0.00,140.00,1.00,1190.00,,,,,,
2017-05-01,19977,"SNA","Santa Ana, CA","CA","IAH","Houston, TX","TX","0835",0.00,0.00,"1335",0.00,0.00,0.00,"",0.00,164.00,1.00,1346.00,,,,,,
2017-05-01,19977,"EWR","Newark, NJ","NJ","HNL","Honolulu, HI","HI","0822",32.00,1.00,"1302",3.00,0.00,0.00,"",0.00,604.00,1.00,4962.00,,,,,,
2017-05-01,19977,"HNL","Honolulu, HI","HI","SFO","San Francisco, CA","CA","0637",0.00,0.00,"1429",0.00,0.00,0.00,"",0.00,277.00,1.00,2398.00,,,,,,
2017-05-01,19977,"DEN","Denver, CO","CO","ONT","Ontario, CA","CA","1114",0.00,0.00,"1218",0.00,0.00,0.00,"",0.00,109.00,1.00,819.00,,,,,,
2017-05-01,19977,"DEN","Denver, CO","CO","MSP","Minneapolis, MN","MN","1233",0.00,0.00,"1525",0.00,0.00,0.00,"",0.00,95.00,1.00,680.00,,,,,,
2017-05-01,19977,"IAH","Houston, TX","TX","DEN","Denver, CO","CO","0720",0.00,0.00,"0856",2.00,0.00,0.00,"",0.00,122.00,1.00,862.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","MIA","Miami, FL","FL","0836",0.00,0.00,"1700",0.00,0.00,0.00,"",0.00,292.00,1.00,2585.00,,,,,,
2017-05-01,19977,"IAH","Houston, TX","TX","ORD","Chicago, IL","IL","1931",11.00,0.00,"2149",0.00,0.00,0.00,"",0.00,118.00,1.00,925.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","IAH","Houston, TX","TX","1311",141.00,1.00,"1849",133.00,1.00,0.00,"",0.00,182.00,1.00,1635.00,0.00,0.00,12.00,0.00,121.00,
2017-05-01,19977,"EWR","Newark, NJ","NJ","AVL","Asheville, NC","NC","1627",72.00,1.00,"1815",65.00,1.00,0.00,"",0.00,91.00,1.00,583.00,42.00,0.00,0.00,0.00,23.00,
2017-05-01,19977,"EWR","Newark, NJ","NJ","SAV","Savannah, GA","GA","2109",9.00,0.00,"2339",14.00,0.00,0.00,"",0.00,116.00,1.00,708.00,,,,,,
2017-05-01,19977,"ATL","Atlanta, GA","GA","IAD","Washington, DC","VA","1442",7.00,0.00,"1623",0.00,0.00,0.00,"",0.00,75.00,1.00,534.00,,,,,,
2017-05-01,19977,"MCO","Orlando, FL","FL","EWR","Newark, NJ","NJ","0932",0.00,0.00,"1211",3.00,0.00,0.00,"",0.00,120.00,1.00,937.00,,,,,,
2017-05-01,19977,"IAH","Houston, TX","TX","MIA","Miami, FL","FL","1011",0.00,0.00,"1349",1.00,0.00,0.00,"",0.00,133.00,1.00,964.00,,,,,,
2017-05-01,19977,"EWR","Newark, NJ","NJ","TPA","Tampa, FL","FL","1646",81.00,1.00,"1920",61.00,1.00,0.00,"",0.00,137.00,1.00,997.00,2.00,0.00,0.00,0.00,59.00,
2017-05-01,19977,"RSW","Fort Myers, FL","FL","EWR","Newark, NJ","NJ","1054",0.00,0.00,"1336",0.00,0.00,0.00,"",0.00,142.00,1.00,1068.00,,,,,,
2017-05-01,19977,"IAD","Washington, DC","VA","RDU","Raleigh/Durham, NC","NC","2216",0.00,0.00,"2328",2.00,0.00,0.00,"",0.00,43.00,1.00,224.00,,,,,,
2017-05-01,19977,"IAD","Washington, DC","VA","BDL","Hartford, CT","CT","1755",33.00,1.00,"1924",37.00,1.00,0.00,"",0.00,49.00,1.00,326.00,33.00,0.00,4.00,0.00,0.00,
2017-05-01,19977,"EWR","Newark, NJ","NJ","RSW","Fort Myers, FL","FL","1055",0.00,0.00,"1354",0.00,0.00,0.00,"",0.00,146.00,1.00,1068.00,,,,,,
2017-05-01,19977,"MCO","Orlando, FL","FL","EWR","Newark, NJ","NJ","0744",0.00,0.00,"1011",0.00,0.00,0.00,"",0.00,117.00,1.00,937.00,,,,,,
2017-05-01,19977,"GUM","Guam, TT","TT","HNL","Honolulu, HI","HI","0639",4.00,0.00,"1805",25.00,1.00,0.00,"",0.00,430.00,1.00,3801.00,0.00,0.00,25.00,0.00,0.00,
2017-05-01,19977,"HNL","Honolulu, HI","HI","GUM","Guam, TT","TT","1409",9.00,0.00,"1735",0.00,0.00,0.00,"",0.00,425.00,1.00,3801.00,,,,,,
2017-05-01,19977,"BUR","Burbank, CA","CA","SFO","San Francisco, CA","CA","2018",133.00,1.00,"2148",138.00,1.00,0.00,"",0.00,54.00,1.00,326.00,0.00,0.00,5.00,0.00,133.00,
2017-05-01,19977,"BOS","Boston, MA","MA","ORD","Chicago, IL","IL","0605",0.00,0.00,"0751",0.00,0.00,0.00,"",0.00,131.00,1.00,867.00,,,,,,
2017-05-01,19977,"ORD","Chicago, IL","IL","LAX","Los Angeles, CA","CA","0745",0.00,0.00,"0958",0.00,0.00,0.00,"",0.00,229.00,1.00,1744.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","PDX","Portland, OR","OR","0756",0.00,0.00,"0953",0.00,0.00,0.00,"",0.00,82.00,1.00,550.00,,,,,,
2017-05-01,19977,"GRR","Grand Rapids, MI","MI","ORD","Chicago, IL","IL","0739",0.00,0.00,"0728",0.00,0.00,0.00,"",0.00,30.00,1.00,137.00,,,,,,
2017-05-01,19977,"ORD","Chicago, IL","IL","MCO","Orlando, FL","FL","0933",0.00,0.00,"1318",0.00,0.00,0.00,"",0.00,143.00,1.00,1005.00,,,,,,
2017-05-01,19977,"BOS","Boston, MA","MA","SFO","San Francisco, CA","CA","0821",1.00,0.00,"1146",12.00,0.00,0.00,"",0.00,333.00,1.00,2704.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","1348",0.00,0.00,"1506",0.00,0.00,0.00,"",0.00,54.00,1.00,337.00,,,,,,
2017-05-01,19977,"DEN","Denver, CO","CO","MCO","Orlando, FL","FL","0752",0.00,0.00,"1316",0.00,0.00,0.00,"",0.00,180.00,1.00,1546.00,,,,,,
2017-05-01,19977,"MCO","Orlando, FL","FL","IAD","Washington, DC","VA","1544",1.00,0.00,"1749",0.00,0.00,0.00,"",0.00,97.00,1.00,758.00,,,,,,
2017-05-01,19977,"IAH","Houston, TX","TX","SEA","Seattle, WA","WA","1209",9.00,0.00,"1448",0.00,0.00,0.00,"",0.00,260.00,1.00,1874.00,,,,,,
2017-05-01,19977,"CLE","Cleveland, OH","OH","ORD","Chicago, IL","IL","0641",0.00,0.00,"0651",0.00,0.00,0.00,"",0.00,52.00,1.00,316.00,,,,,,
2017-05-01,19977,"EWR","Newark, NJ","NJ","SFO","San Francisco, CA","CA","1527",0.00,0.00,"1828",0.00,0.00,0.00,"",0.00,341.00,1.00,2565.00,,,,,,
2017-05-01,19977,"SEA","Seattle, WA","WA","SFO","San Francisco, CA","CA","1024",0.00,0.00,"1240",0.00,0.00,0.00,"",0.00,100.00,1.00,679.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","EWR","Newark, NJ","NJ","1556",0.00,0.00,"0051",20.00,1.00,0.00,"",0.00,310.00,1.00,2565.00,0.00,0.00,20.00,0.00,0.00,
2017-05-01,19977,"SEA","Seattle, WA","WA","SFO","San Francisco, CA","CA","1851",0.00,0.00,"2045",0.00,0.00,0.00,"",0.00,95.00,1.00,679.00,,,,,,
2017-05-01,19977,"DEN","Denver, CO","CO","MSP","Minneapolis, MN","MN","0758",0.00,0.00,"1058",0.00,0.00,0.00,"",0.00,99.00,1.00,680.00,,,,,,
2017-05-01,19977,"ABQ","Albuquerque, NM","NM","IAH","Houston, TX","TX","0722",0.00,0.00,"1009",0.00,0.00,0.00,"",0.00,93.00,1.00,744.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","SAN","San Diego, CA","CA","2236",103.00,1.00,"2355",85.00,1.00,0.00,"",0.00,64.00,1.00,447.00,85.00,0.00,0.00,0.00,0.00,
2017-05-01,19977,"HNL","Honolulu, HI","HI","ORD","Chicago, IL","IL","1549",4.00,0.00,"0459",5.00,0.00,0.00,"",0.00,463.00,1.00,4243.00,,,,,,
2017-05-01,19977,"BDL","Hartford, CT","CT","ORD","Chicago, IL","IL","0629",4.00,0.00,"0750",0.00,0.00,0.00,"",0.00,118.00,1.00,783.00,,,,,,
2017-05-01,19977,"ORD","Chicago, IL","IL","HNL","Honolulu, HI","HI","0924",4.00,0.00,"1309",0.00,0.00,0.00,"",0.00,493.00,1.00,4243.00,,,,,,
2017-05-01,19977,"ORD","Chicago, IL","IL","MSP","Minneapolis, MN","MN","1939",9.00,0.00,"2057",0.00,0.00,0.00,"",0.00,57.00,1.00,334.00,,,,,,
2017-05-01,19977,"PIT","Pittsburgh, PA","PA","ORD","Chicago, IL","IL","1725",0.00,0.00,"1805",0.00,0.00,0.00,"",0.00,66.00,1.00,413.00,,,,,,
2017-05-01,19977,"IAD","Washington, DC","VA","ORD","Chicago, IL","IL","1228",0.00,0.00,"1312",0.00,0.00,0.00,"",0.00,86.00,1.00,588.00,,,,,,
2017-05-01,19977,"MCO","Orlando, FL","FL","IAD","Washington, DC","VA","0859",0.00,0.00,"1111",0.00,0.00,0.00,"",0.00,110.00,1.00,758.00,,,,,,
2017-05-01,19977,"ORD","Chicago, IL","IL","SFO","San Francisco, CA","CA","1407",2.00,0.00,"1636",0.00,0.00,0.00,"",0.00,245.00,1.00,1846.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA","1938",0.00,0.00,"2135",16.00,1.00,0.00,"",0.00,57.00,1.00,337.00,0.00,0.00,16.00,0.00,0.00,
2017-05-01,19977,"DEN","Denver, CO","CO","PHL","Philadelphia, PA","PA","1742",0.00,0.00,"2302",0.00,0.00,0.00,"",0.00,181.00,1.00,1558.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","DEN","Denver, CO","CO","1121",11.00,0.00,"1445",2.00,0.00,0.00,"",0.00,111.00,1.00,967.00,,,,,,
2017-05-01,19977,"ATL","Atlanta, GA","GA","EWR","Newark, NJ","NJ","0600",0.00,0.00,"0800",0.00,0.00,0.00,"",0.00,95.00,1.00,746.00,,,,,,
2017-05-01,19977,"IAD","Washington, DC","VA","SFO","San Francisco, CA","CA","2215",0.00,0.00,"0120",1.00,0.00,0.00,"",0.00,333.00,1.00,2419.00,,,,,,
2017-05-01,19977,"ORD","Chicago, IL","IL","IAD","Washington, DC","VA","1800",25.00,1.00,"2045",19.00,1.00,0.00,"",0.00,78.00,1.00,588.00,0.00,0.00,19.00,0.00,0.00,
2017-05-01,19977,"MSP","Minneapolis, MN","MN","ORD","Chicago, IL","IL","1847",22.00,1.00,"2004",4.00,0.00,0.00,"",0.00,57.00,1.00,334.00,,,,,,
2017-05-01,19977,"IAD","Washington, DC","VA","ORD","Chicago, IL","IL","1420",255.00,1.00,"1503",230.00,1.00,0.00,"",0.00,88.00,1.00,588.00,0.00,0.00,0.00,0.00,230.00,
2017-05-01,19977,"IAD","Washington, DC","VA","SAN","San Diego, CA","CA","1034",119.00,1.00,"1253",104.00,1.00,0.00,"",0.00,304.00,1.00,2253.00,104.00,0.00,0.00,0.00,0.00,
2017-05-01,19977,"IAH","Houston, TX","TX","LAS","Las Vegas, NV","NV","1456",1.00,0.00,"1616",0.00,0.00,0.00,"",0.00,175.00,1.00,1222.00,,,,,,
2017-05-01,19977,"LAS","Las Vegas, NV","NV","DEN","Denver, CO","CO","1809",0.00,0.00,"2047",0.00,0.00,0.00,"",0.00,79.00,1.00,628.00,,,,,,
2017-05-01,19977,"IAD","Washington, DC","VA","SAN","San Diego, CA","CA","1245",0.00,0.00,"1503",0.00,0.00,0.00,"",0.00,298.00,1.00,2253.00,,,,,,
2017-05-01,19977,"SAN","San Diego, CA","CA","DEN","Denver, CO","CO","1752",0.00,0.00,"2054",0.00,0.00,0.00,"",0.00,109.00,1.00,853.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","EWR","Newark, NJ","NJ","0816",0.00,0.00,"1653",2.00,0.00,0.00,"",0.00,284.00,1.00,2565.00,,,,,,
2017-05-01,19977,"SFO","San Francisco, CA","CA","MCO","Orlando, FL","FL","0857",0.00,0.00,"1716",6.00,0.00,0.00,"",0.00,275.00,1.00,2446.00,,,,,,
2017-05-01,19977,"LAS","Las Vegas, NV","NV","EWR","Newark, NJ","NJ","2118",0.00,0.00,"0441",0.00,0.00,0.00,"",0.00,242.00,1.00,2227.00,,,,,,
2017-05-01,19977,"LAS","Las Vegas, NV","NV","IAD","Washington, DC","VA","0838",18.00,1.00,"1546",0.00,0.00,0.00,"",0.00,229.00,1.00,2065.00,,,,,,
2017-05-01,19977,"DEN","Denver, CO","CO","PHX","Phoenix, AZ","AZ","0803",0.00,0.00,"0907",0.00,0.00,0.00,"",0.00,89.00,1.00,602.00,,,,,,
2017-05-01,19977,"SAN","San Diego, CA","CA","IAD","Washington, DC","VA","2203",0.00,0.00,"0534",0.00,0.00,0.00,"",0.00,252.00,1.00,2253.00,,,,,,
2017-05-01,19977,"EWR","Newark, NJ","NJ","BNA","Nashville, TN","TN","1621",0.00,0.00,"1748",0.00,0.00,0.00,"",0.00,125.00,1.00,748.00,,,,,,
2017-05-01,19977,"IAD","Washington, DC","VA","SAN","San Diego, CA","CA","1806",11.00,0.00,"2034",5.00,0.00,0.00,"",0.00,307.00,1.00,2253.00,,,,,,
2017-05-01,19977,"SAN","San Diego, CA","CA","ORD","Chicago, IL","IL","2221",0.00,0.00,"0406",0.00,0.00,0.00,"",0.00,205.00,1.00,1723.00,,,,,,
2017-05-01,19977,"ATL","Atlanta, GA","GA","ORD","Chicago, IL","IL","1008",8.00,0.00,"1103",0.00,0.00,0.00,"",0.00,80.00,1.00,606.00,,,,,,
2017-05-01,19977,"EWR","Newark, NJ","NJ","ATL","Atlanta, GA","GA","0554",0.00,0.00,"0815",0.00,0.00,0.00,"",0.00,113.00,1.00,746.00,,,,,,
2017-05-01,19977,"ORD","Chicago, IL","IL","SEA","Seattle, WA","WA","1401",105.00,1.00,"1625",96.00,1.00,0.00,"",0.00,237.00,1.00,1721.00,0.00,0.00,0.00,0.00,96.00,
